id,title,company,location,job_description,skills,role
9780,IT Administrator (Principal),GlobalTech,Chicago,Seeking a passionate IT Administrator to drive innovation.,"Windows, Support, Leadership, Data Entry, Collaboration, Zoom, Networking, Active Directory",IT Administrator
8593,VP of Engineering (Senior),FutureSoft,Berlin,We need an experienced VP of Engineering for exciting projects.,"Cross-functional, Problem Solving, Hiring, Excel, Budget, Work Ethic, Mentoring, Strategic Planning, Process Improvement, Cross-functional Collaboration, Strategy, Communication",VP of Engineering
5781,Product Manager (Lead),AIVentures,Remote,Seeking a detail-oriented expert with a proven track record of success.,"Project Coordination, Documentation, Product Management, Social Media, Time Management, WordPress, Communication, Slack",Product Manager
3475,Network Engineer (Senior),DataMind,London,Looking for a motivated professional to join our fast-paced environment.,"Public Speaking, Switching, DNS, Decision Making, Routing, Firewall, Negotiation, Mentoring, Zoom",Network Engineer
9620,IT Manager (Junior),CloudFirst,Seattle,"Strategic thinker required for this dynamic, challenging position.","Project Coordination, Google Workspace, Operations, Work Ethic, Budget, Infrastructure, Strategic Planning, Customer Service, Strategy",IT Manager
2814,Business Intelligence Developer (Mid-level),GlobalTech,London,Seeking a passionate Business Intelligence Developer to drive innovation.,"Tableau, Multitasking, Organization, Problem Solving, Excel, Data Warehousing, Dashboards, WordPress",Business Intelligence Developer
3858,Security Engineer (Senior),DigitalEdge,Boston,Join us as a Security Engineer and work on cutting-edge technology.,"Customer Focus, Adaptability, Mentoring, Presentation Skills, SIEM, Slack",Security Engineer
1627,Data Analyst (Lead),SysTech,Singapore,Data Analyst position with growth opportunities.,"Tableau, Multitasking, Statistics, Presentation Skills, Customer Service",Data Analyst
9075,SEO Specialist (Principal),MegaSoft,New York,Seeking a passionate SEO Specialist to drive innovation.,"Content Strategy, Technical SEO, SEO, Keyword Research, Search Console",SEO Specialist
4035,Application Security Engineer (Junior),CloudFirst,Berlin,"Strategic thinker required for this dynamic, challenging position.","Application Security, Decision Making, Vulnerability Management, Problem Solving, Documentation, Adaptability, Code Review, Interpersonal Skills, Data Entry, Self-Motivated, Communication",Application Security Engineer
1067,Android Developer (Senior),GlobalTech,Los Angeles,Open position: Android Developer with competitive compensation.,"Customer Focus, Android Studio, Java, Excel, Leadership, Analytical Skills, Strategic Planning, Data Entry, Zoom, Slack",Android Developer
4618,Database Architect (Lead),FutureSoft,Toronto,"Join our team to work on cross-functional, high-impact deliverables.","Multitasking, Problem Solving, Microsoft Office, PostgreSQL, Scalability, Database Design",Database Architect
432,Senior Software Engineer (Lead),MegaSoft,London,Open position: Senior Software Engineer with competitive compensation.,"System Design, Leadership, Architecture, Python",Senior Software Engineer
9802,Help Desk Technician (Mid-level),GlobalTech,Miami,Open position: Help Desk Technician with competitive compensation.,"Google Workspace, Organization, Troubleshooting, Documentation, Asana, Attention to Detail, Hardware, Customer Service, Zoom, Slack",Help Desk Technician
1505,Data Scientist (Mid-level),WebWorks,Los Angeles,Seeking a detail-oriented expert with a proven track record of success.,"Statistics, Jupyter, Zoom, Strategic Planning, Presentation Skills, Data Analysis, Data Entry, Agile, SQL, Communication",Data Scientist
7405,Solutions Architect (Principal),CodeFactory,Seattle,We are hiring! Come build the future with our industry leading team.,"Public Speaking, Google Workspace, Cloud, Documentation, Editing, Basic HTML, Self-Motivated",Solutions Architect
6562,Business Analyst (Senior),SmartSolutions,Denver,Join us as a Business Analyst and work on cutting-edge technology.,"Customer Focus, Data Analysis, Asana, Requirements Gathering, Business Analysis",Business Analyst
4180,Information Security Analyst (Junior),CloudNine,New York,Information Security Analyst position with growth opportunities.,"Risk Assessment, Mentoring, Presentation Skills, Data Analysis, Interpersonal Skills",Information Security Analyst
9135,SEO Specialist (Senior),DevHub,Miami,Seeking a passionate SEO Specialist to drive innovation.,"Content Strategy, Google Analytics, Link Building, Adaptability, Editing, Communication",SEO Specialist
2196,Prompt Engineer (Lead),CloudNine,Denver,"Strategic thinker required for this dynamic, challenging position.","Prompt Engineering, Problem Solving, Leadership, LLM, Remote Work, Work Ethic, Analytical Skills, AI",Prompt Engineer
3004,Cloud Engineer (Mid-level),AIVentures,Seattle,"Strategic thinker required for this dynamic, challenging position.","Multitasking, Conflict Resolution, Asana, Mentoring, Data Analysis, Security, Linux, WordPress, Networking",Cloud Engineer
666,Web Developer (Senior),SysTech,Toronto,We are hiring a talented Web Developer for our growing team.,"Customer Service, HTML/CSS, Time Management, CSS, Agile, WordPress",Web Developer
5499,UX Researcher (Lead),WebWorks,Singapore,Looking for a skilled UX Researcher to join our team.,"A/B Testing, Interviews, Surveys, User Research",UX Researcher
2429,Generative AI Engineer (Senior),DigitalEdge,Seattle,We are hiring a talented Generative AI Engineer for our growing team.,"Public Speaking, Google Workspace, Deep Learning, LLM, Image Generation, Emotional Intelligence, Stable Diffusion",Generative AI Engineer
1277,Flutter Developer (Mid-level),NetPro,San Francisco,Looking for a motivated professional to join our fast-paced environment.,"Public Speaking, Firebase, Android, Decision Making, UI/UX, Flutter, Critical Thinking, Analytical Skills, State Management, Time Management, Remote Work, Data Entry, Zoom",Flutter Developer
6255,Agile Coach (Principal),InnovateTech,Miami,We need an experienced Agile Coach for exciting projects.,"Coaching, Kanban, Agile, Scrum",Agile Coach
1925,NLP Engineer (Principal),GlobalTech,Chicago,We need an experienced NLP Engineer for exciting projects.,"BERT, Continuous Learning, Writing, Trello, Adaptability, Attention to Detail, Basic HTML",NLP Engineer
4364,Database Administrator (Mid-level),TechCorp,Miami,Exciting opportunity for a Database Administrator to make an impact.,"MySQL, Database Design, SQL",Database Administrator
9506,Technology Consultant (Principal),DevHub,Seattle,We need an experienced Technology Consultant for exciting projects.,"Technology Consulting, Digital Transformation, Project Management, Architecture, Business, Agile, Analytics",Technology Consultant
7832,Blockchain Developer (Lead),DataDriven,Austin,Open position: Blockchain Developer with competitive compensation.,"Blockchain, NFT, Conflict Resolution, Documentation, Microsoft Office, Critical Thinking, Editing, Interpersonal Skills, Emotional Intelligence",Blockchain Developer
9909,Desktop Support Engineer (Principal),AIVentures,Chicago,We are hiring a talented Desktop Support Engineer for our growing team.,"Customer Service, Windows, Troubleshooting, Critical Thinking, Interpersonal Skills, Collaboration",Desktop Support Engineer
953,iOS Developer (Mid-level),NextGen,New York,We need an experienced iOS Developer for exciting projects.,"Xcode, UIKit, iOS, REST API, Work Ethic, Analytical Skills, Objective-C, Basic HTML, CocoaPods",iOS Developer
3090,Cloud Engineer (Junior),MegaSoft,Singapore,Open position: Cloud Engineer with competitive compensation.,"Slack, Adaptability, Azure, Data Entry, Linux, Agile, Zoom, AWS",Cloud Engineer
3201,Platform Engineer (Junior),DevHub,San Francisco,Platform Engineer position with growth opportunities.,"Docker, Problem Solving, Excel, Adaptability, Negotiation, Self-Motivated, Research",Platform Engineer
5368,Graphic Designer (Mid-level),DataDriven,Berlin,We need an experienced Graphic Designer for exciting projects.,"Adobe Illustrator, Visual Design, Adobe Photoshop",Graphic Designer
317,Software Engineer (Lead),StartupX,Remote,Open position: Software Engineer with competitive compensation.,"Cross-functional, C++, Git, Excel, Adaptability, Editing, Basic HTML, Linux, Customer Service, WordPress, Communication, AWS",Software Engineer
5798,Product Manager (Mid-level),CloudFirst,London,Seeking a passionate Product Manager to drive innovation.,"Scrum, Documentation, Product Management, Agile, Zoom, WordPress, Leadership, Editing, A/B Testing, Team Work, Collaboration, Jira",Product Manager
7684,Data Architect (Senior),DevHub,Seattle,Experienced individual needed to help scale our operations globally.,"Public Speaking, Multitasking, ETL, Data Governance, Microsoft Office, Leadership, Big Data, Work Ethic, Master Data Management, Slack",Data Architect
3744,Release Engineer (Junior),NetPro,Berlin,We are hiring! Come build the future with our industry leading team.,"Google Workspace, Continuous Learning, Git, Problem Solving, Build Systems, CI/CD, Jenkins, Kubernetes, Deployment, Communication",Release Engineer
146,Frontend Developer (Junior),WebWorks,Bangalore,Open position: Frontend Developer with competitive compensation.,"Public Speaking, Angular, HTML/CSS, Vue.js, React, Trello, Decision Making, Excel, TypeScript, Data Analysis, CSS, Agile, WordPress",Frontend Developer
9791,Help Desk Technician (Junior),NextGen,Seattle,We are hiring a talented Help Desk Technician for our growing team.,"Windows, Customer Focus, Agile, Social Media, Time Management, Data Entry, Self-Motivated, Active Directory",Help Desk Technician
3604,Cloud Architect (Principal),CloudNine,Chicago,We are hiring a talented Cloud Architect for our growing team.,Security,Cloud Architect
7535,Software Architect (Senior),WebWorks,Los Angeles,Experienced individual needed to help scale our operations globally.,"Architecture Patterns, Continuous Learning, Excel, Microsoft Office, Performance, Adaptability, Editing, Microservices, Analytical Skills",Software Architect
8333,Robotics Engineer (Mid-level),FutureSoft,Bangalore,Looking for a motivated professional to join our fast-paced environment.,"Cross-functional, C++, Embedded Systems, Decision Making, Problem Solving, Leadership, Basic HTML, Computer Vision",Robotics Engineer
7581,Software Architect (Lead),NetPro,Chicago,"Join our team to work on cross-functional, high-impact deliverables.","Project Coordination, Cross-functional, Continuous Learning, Technical Leadership, Documentation, Performance, Asana, Attention to Detail, Critical Thinking, Security, System Design",Software Architect
9720,IT Administrator (Senior),TechCorp,Singapore,IT Administrator position with growth opportunities.,Networking,IT Administrator
555,Junior Developer (Mid-level),FutureSoft,Boston,We need an experienced Junior Developer for exciting projects.,"HTML/CSS, Conflict Resolution, Data Analysis, JavaScript, Adaptability, Negotiation, Remote Work, Editing, Attention to Detail, SQL, Python",Junior Developer
6433,Product Owner (Principal),AppMasters,Toronto,Seeking a passionate Product Owner to drive innovation.,"Multitasking, Prioritization, Microsoft Office, Product Ownership, Analytical Skills, Data Analysis, Agile",Product Owner
1250,Flutter Developer (Lead),NetPro,Toronto,"Join our team to work on cross-functional, high-impact deliverables.",Android,Flutter Developer
811,API Developer (Junior),CodeFactory,New York,"Join our team to work on cross-functional, high-impact deliverables.","Node.js, JSON, REST API, Python",API Developer
6396,Product Owner (Principal),DevHub,Los Angeles,"Join our team to work on cross-functional, high-impact deliverables.","Cross-functional, Stakeholder Management, Zoom, Roadmapping, Strategic Planning, Time Management, Backlog Management, Jira, Research, User Stories",Product Owner
5581,Visual Designer (Principal),AppMasters,San Francisco,Seeking a passionate Visual Designer to drive innovation.,"Public Speaking, Visual Design, Problem Solving, UI Design, Illustration, Self-Motivated, Motion Graphics, Analytical Skills, Asana, Creativity, Innovation, Strategic Planning",Visual Designer
8203,IoT Developer (Mid-level),AppMasters,Remote,Looking for a motivated professional to join our fast-paced environment.,"Public Speaking, Google Workspace, Embedded Systems, Problem Solving, Research, Remote Work, Attention to Detail, Interpersonal Skills, Python",IoT Developer
7141,Customer Success Engineer (Mid-level),CodeFactory,London,Exciting opportunity for a Customer Success Engineer to make an impact.,"Project Coordination, Google Workspace, Documentation, Analytical Skills, Data Analysis, Technical Support, Research",Customer Success Engineer
9565,Technology Consultant (Mid-level),MegaSoft,London,We are hiring! Come build the future with our industry leading team.,"Customer Focus, Technology Consulting, Digital Transformation, Microsoft Office, Architecture, Strategy, Slack",Technology Consultant
6292,Program Manager (Mid-level),TechCorp,Remote,We are hiring a talented Program Manager for our growing team.,Leadership,Program Manager
1096,Android Developer (Principal),DevHub,Denver,We are hiring! Come build the future with our industry leading team.,"Jetpack Compose, Android Studio, Java, Analytical Skills, Team Work, Collaboration",Android Developer
9144,SEO Specialist (Junior),DataMind,Denver,"Strategic thinker required for this dynamic, challenging position.","HTML, Google Workspace, Decision Making, Link Building, Critical Thinking, Attention to Detail, Keyword Research, Search Console, Emotional Intelligence, Strategic Planning, Analytics",SEO Specialist
5973,Technical Product Manager (Mid-level),GlobalTech,Chicago,"Strategic thinker required for this dynamic, challenging position.","Product Management, SQL",Technical Product Manager
5481,UX Researcher (Principal),DevHub,Singapore,UX Researcher position with growth opportunities.,"Trello, Usability Testing, Conflict Resolution, Decision Making, Work Ethic, Innovation, Zoom",UX Researcher
8233,IoT Developer (Lead),AppMasters,Austin,"Join our team to work on cross-functional, high-impact deliverables.","Writing, C, Embedded Systems, Critical Thinking, Communication",IoT Developer
1063,Android Developer (Mid-level),GlobalTech,Chicago,Open position: Android Developer with competitive compensation.,"Customer Service, Firebase, Collaboration, Java, Microsoft Office, Leadership, Innovation, Attention to Detail, Basic HTML, Kotlin",Android Developer
4222,Information Security Analyst (Senior),AppMasters,Chicago,Join us as a Information Security Analyst and work on cutting-edge technology.,"Risk Assessment, Cross-functional, GDPR, Writing, Incident Response, Analytical Skills, Audit, ISO 27001",Information Security Analyst
2615,MLOps Engineer (Mid-level),SmartSolutions,Toronto,Looking for a motivated professional to join our fast-paced environment.,"Docker, Feature Store, Writing, AWS SageMaker, CI/CD, Microsoft Office, Leadership, Self-Motivated, Asana, Critical Thinking, Analytical Skills, MLflow, Innovation, MLOps",MLOps Engineer
4625,Database Architect (Mid-level),SysTech,Berlin,Looking for a motivated professional to join our fast-paced environment.,"MySQL, Project Coordination, Public Speaking, NoSQL, Problem Solving, Data Modeling, Microsoft Office, Basic HTML, Scalability, Architecture, Presentation Skills, Data Entry, Database Design, SQL, Slack",Database Architect
2033,Computer Vision Engineer (Lead),SysTech,Los Angeles,Looking for a skilled Computer Vision Engineer to join our team.,"TensorFlow, Organization, Negotiation, Social Media, Interpersonal Skills, Image Processing, Python, Communication",Computer Vision Engineer
8969,Marketing Technologist (Principal),DataMind,Boston,Open position: Marketing Technologist with competitive compensation.,"Reporting, SQL, Marketing Platforms, Analytics",Marketing Technologist
4403,Database Administrator (Mid-level),NetPro,Remote,We are hiring a talented Database Administrator for our growing team.,"MySQL, Database Design, Performance Tuning, Backup",Database Administrator
3401,Network Engineer (Principal),InnovateTech,Denver,Join us as a Network Engineer and work on cutting-edge technology.,"Load Balancing, Documentation, Firewall, Adaptability, Strategic Planning, Basic HTML, Networking",Network Engineer
9808,Help Desk Technician (Mid-level),FutureSoft,Berlin,Looking for a motivated professional to join our fast-paced environment.,"Project Coordination, Collaboration, Troubleshooting, Trello, Conflict Resolution, Documentation, Ticketing, Innovation, Technical Support, Basic HTML, Customer Service, Active Directory",Help Desk Technician
4852,Performance Engineer (Junior),NextGen,Denver,Exciting opportunity for a Performance Engineer to make an impact.,"Gatling, Monitoring, Decision Making, Analysis, New Relic, Load Testing, Time Management, Basic HTML, Research",Performance Engineer
5886,Technical Product Manager (Senior),TechCorp,Boston,Open position: Technical Product Manager with competitive compensation.,"Google Workspace, Product Management, Adaptability, Attention to Detail, Critical Thinking, Analytical Skills, Data Analysis, Team Work, Agile, SQL, Communication",Technical Product Manager
6430,Product Owner (Senior),NextGen,London,Looking for a skilled Product Owner to join our team.,"Prioritization, Continuous Learning, Stakeholder Management, Excel, Leadership, Product Ownership, Strategic Planning, Basic HTML, Agile, Jira, Slack",Product Owner
5173,UI/UX Designer (Lead),GlobalTech,Seattle,"Strategic thinker required for this dynamic, challenging position.","Design Systems, Prototyping, UI Design, Adaptability, Accessibility, Wireframing, Strategic Planning, Data Entry",UI/UX Designer
1674,Data Engineer (Mid-level),DataDriven,Chicago,We are hiring a talented Data Engineer for our growing team.,"ETL, PostgreSQL, Snowflake, SQL, Airflow, Python",Data Engineer
3562,Cloud Architect (Senior),DevHub,Chicago,Open position: Cloud Architect with competitive compensation.,"Cost Optimization, Project Coordination, Decision Making, Kubernetes, Terraform, Cloud Design, Presentation Skills, Security, Collaboration",Cloud Architect
8500,CTO (Senior),StartupX,Austin,CTO position with growth opportunities.,"Public Speaking, Project Coordination, Digital Transformation, Presentation Skills, Architecture, Technology Strategy",CTO
1819,Machine Learning Engineer (Principal),SmartSolutions,Bangalore,"Strategic thinker required for this dynamic, challenging position.","Project Coordination, Docker, TensorFlow, Continuous Learning, Conflict Resolution, Kubernetes, Social Media, PyTorch, Analytical Skills, Basic HTML, Innovation, Zoom, Python",Machine Learning Engineer
2711,Big Data Engineer (Principal),FutureSoft,Singapore,"Strategic thinker required for this dynamic, challenging position.","Trello, Apache Spark, Remote Work, Interpersonal Skills, Hadoop, SQL, Python",Big Data Engineer
4605,Database Architect (Junior),SmartSolutions,Chicago,Looking for a skilled Database Architect to join our team.,"Cross-functional, NoSQL, Microsoft Office, Architecture, Database Design, Self-Motivated",Database Architect
7732,Integration Architect (Principal),WebWorks,Los Angeles,Seeking a passionate Integration Architect to drive innovation.,"API, Writing, Conflict Resolution, Leadership, ESB",Integration Architect
8067,Game Developer (Mid-level),NetPro,Miami,"Strategic thinker required for this dynamic, challenging position.","Google Workspace, C#, Graphics, Continuous Learning, Microsoft Office, Physics, Unity, Animation, 3D Development, AI, Research",Game Developer
2528,AI Product Manager (Senior),DevHub,Toronto,AI Product Manager position with growth opportunities.,"AI Product, Excel, Presentation Skills, Creativity, Agile",AI Product Manager
653,Web Developer (Principal),MegaSoft,London,Seeking a detail-oriented expert with a proven track record of success.,"Customer Focus, Responsive Design, Bootstrap, Adaptability, Time Management, jQuery, WordPress",Web Developer
2841,Business Intelligence Developer (Senior),DevHub,Los Angeles,Looking for a motivated professional to join our fast-paced environment.,"Tableau, ETL, Reporting, Data Modeling, WordPress, Attention to Detail, Emotional Intelligence, SQL",Business Intelligence Developer
8587,VP of Engineering (Principal),DataMind,Singapore,VP of Engineering position with growth opportunities.,"Multitasking, Collaboration, Organization Building, Decision Making, Technical Vision, Excel, Basic HTML, Negotiation, Budget, Strategic Planning, Process Improvement, Cross-functional Collaboration, Self-Motivated, Strategy",VP of Engineering
2266,Prompt Engineer (Mid-level),MegaSoft,Singapore,Experienced individual needed to help scale our operations globally.,"Cross-functional, Prompt Engineering, Conflict Resolution, ChatGPT, Documentation, Excel, LLM, AI",Prompt Engineer
761,API Developer (Senior),CodeFactory,New York,Looking for a motivated professional to join our fast-paced environment.,"FastAPI, OAuth, JSON, Express.js, Python",API Developer
6154,Scrum Master (Principal),DataDriven,Seattle,We are hiring! Come build the future with our industry leading team.,Sprint Planning,Scrum Master
3804,Release Engineer (Junior),StartupX,Chicago,We are hiring! Come build the future with our industry leading team.,"Decision Making, Kubernetes, Build Systems, Deployment, Presentation Skills, Editing, Critical Thinking, Team Work, Analytical Skills, Data Entry, Customer Service, Release Management",Release Engineer
4129,Information Security Analyst (Senior),FutureSoft,Toronto,Open position: Information Security Analyst with competitive compensation.,"Customer Focus, Writing, Compliance, Critical Thinking, Analytical Skills, Communication",Information Security Analyst
2192,Prompt Engineer (Senior),WebWorks,Boston,We need an experienced Prompt Engineer for exciting projects.,"Prompt Design, Prompt Engineering, Adaptability, Creativity, Negotiation, Editing, Analytical Skills, Data Entry, Python, Slack",Prompt Engineer
2604,MLOps Engineer (Senior),InnovateTech,Chicago,Looking for a motivated professional to join our fast-paced environment.,"Google Workspace, Docker, AWS SageMaker, Documentation, Kubernetes, CI/CD, Mentoring, MLflow, Model Monitoring, Python",MLOps Engineer
4195,Information Security Analyst (Senior),TechCorp,London,"Strategic thinker required for this dynamic, challenging position.","Multitasking, GDPR, Compliance, Information Security, Incident Response, Presentation Skills, Data Analysis, Data Entry, Audit",Information Security Analyst
4981,QA Lead (Mid-level),FutureSoft,Chicago,Join us as a QA Lead and work on cutting-edge technology.,"Quality, Conflict Resolution, Selenium, Agile, Interpersonal Skills, Remote Work, Automation, Team Leadership, Testing, Strategy",QA Lead
8737,Tech Lead (Lead),SysTech,Toronto,"Strategic thinker required for this dynamic, challenging position.","Team Collaboration, Multitasking, Organization, Technical Leadership, Decision Making, Conflict Resolution, Documentation, Code Review, Mentoring, Architecture, Editing, Basic HTML, Research",Tech Lead
3152,Site Reliability Engineer (Senior),MegaSoft,London,Exciting opportunity for a Site Reliability Engineer to make an impact.,"Prometheus, Organization, Negotiation, Presentation Skills, Python, Asana, Automation, Critical Thinking, Research",Site Reliability Engineer
292,Backend Developer (Junior),WebWorks,Seattle,Join us as a Backend Developer and work on cutting-edge technology.,"Public Speaking, Docker, Research, PostgreSQL, Django, Redis, Emotional Intelligence, SQL, Python",Backend Developer
3196,Platform Engineer (Principal),TechCorp,London,Looking for a motivated professional to join our fast-paced environment.,"Project Coordination, Cloud, Decision Making, Problem Solving, Kubernetes, CI/CD, Microsoft Office, Terraform, GitOps, ArgoCD, Mentoring, Data Analysis, Interpersonal Skills, Self-Motivated, Infrastructure as Code",Platform Engineer
3145,Site Reliability Engineer (Mid-level),CloudNine,Miami,Experienced individual needed to help scale our operations globally.,"Multitasking, Writing, Trello, SLOs, Terraform, Critical Thinking, Data Entry, Linux, Python",Site Reliability Engineer
7178,Customer Success Engineer (Senior),NetPro,Singapore,Exciting opportunity for a Customer Success Engineer to make an impact.,"Technical Support, Customer Success, Product Knowledge, Communication",Customer Success Engineer
5008,QA Lead (Principal),MegaSoft,Denver,Seeking a passionate QA Lead to drive innovation.,"Selenium, Test Planning, Test Management, Automation, Testing",QA Lead
7474,Enterprise Architect (Junior),CodeFactory,Toronto,Enterprise Architect position with growth opportunities.,"Public Speaking, Continuous Learning, Solution Design, Decision Making, Digital Transformation, Enterprise Architecture, Analytical Skills, Editing, Basic HTML, Collaboration, Communication",Enterprise Architect
8158,IoT Developer (Junior),WebWorks,Berlin,We need an experienced IoT Developer for exciting projects.,"Cloud, Sensors, Python",IoT Developer
2585,MLOps Engineer (Senior),AIVentures,Bangalore,We are hiring! Come build the future with our industry leading team.,"Docker, Organization, Research, CI/CD, Critical Thinking, Basic HTML, Python",MLOps Engineer
1888,NLP Engineer (Lead),SysTech,New York,Join us as a NLP Engineer and work on cutting-edge technology.,"Customer Service, BERT, Continuous Learning, SpaCy, Transformers, Documentation, Excel, Leadership, Emotional Intelligence, Negotiation, NLP, Zoom, Python",NLP Engineer
309,Backend Developer (Lead),GlobalTech,Bangalore,Experienced individual needed to help scale our operations globally.,"Django, REST API, Java",Backend Developer
4294,Penetration Tester (Principal),MegaSoft,Austin,Join us as a Penetration Tester and work on cutting-edge technology.,"Kali Linux, Vulnerability, Penetration Testing, Burp Suite, Security",Penetration Tester
8498,CTO (Lead),CodeFactory,Seattle,"Strategic thinker required for this dynamic, challenging position.","Team Building, Budget Management, Leadership, Remote Work, Strategic Planning",CTO
8641,VP of Engineering (Lead),AIVentures,Los Angeles,VP of Engineering position with growth opportunities.,"Organization, Decision Making, Technical Vision, Documentation, Creativity, Attention to Detail, Process Improvement, Cross-functional Collaboration",VP of Engineering
1048,Android Developer (Senior),FutureSoft,London,Android Developer position with growth opportunities.,"Public Speaking, Customer Service, Multitasking, Project Coordination, Android, Java, Gradle, Emotional Intelligence, Mentoring, MVVM, Critical Thinking, Kotlin",Android Developer
4382,Database Administrator (Lead),StartupX,Los Angeles,Seeking a detail-oriented expert with a proven track record of success.,"Organization, Conflict Resolution, Documentation, Microsoft Office, PostgreSQL, Performance Tuning, Attention to Detail, Data Entry, Database Design, Innovation, SQL, Research",Database Administrator
9697,IT Administrator (Principal),MegaSoft,Chicago,IT Administrator position with growth opportunities.,"Windows, Support, Troubleshooting, Office 365, Linux, IT Administration",IT Administrator
3485,Network Engineer (Principal),WebWorks,Chicago,Experienced individual needed to help scale our operations globally.,"DNS, TCP/IP, Routing, Firewall, Networking",Network Engineer
9236,Sales Engineer (Lead),FutureSoft,Bangalore,Seeking a detail-oriented expert with a proven track record of success.,Product Demo,Sales Engineer
4865,Performance Engineer (Junior),CodeFactory,New York,Looking for a skilled Performance Engineer to join our team.,"Customer Focus, Performance Testing, Analysis, Presentation Skills, Load Testing, Critical Thinking, JMeter",Performance Engineer
1072,Android Developer (Lead),DevHub,Remote,Looking for a skilled Android Developer to join our team.,"Jetpack Compose, Android, REST API, Android Studio, Agile, Gradle, Adaptability, XML, Remote Work, Team Work, Kotlin",Android Developer
1491,Data Scientist (Senior),CodeFactory,Chicago,We are hiring! Come build the future with our industry leading team.,"Organization, Writing, Conflict Resolution, Documentation, Innovation, Python",Data Scientist
9258,Sales Engineer (Principal),WebWorks,Seattle,We are hiring! Come build the future with our industry leading team.,"Google Workspace, Organization, Problem Solving, Microsoft Office, Zoom, Product Demo, Editing, Analytical Skills, WordPress",Sales Engineer
9457,IT Consultant (Principal),FutureSoft,London,Exciting opportunity for a IT Consultant to make an impact.,"Conflict Resolution, Excel, Negotiation, Business Analysis, Research, Communication",IT Consultant
5493,UX Researcher (Senior),NextGen,Bangalore,Seeking a passionate UX Researcher to drive innovation.,"A/B Testing, Interviews, UX, Data Analysis",UX Researcher
8183,IoT Developer (Principal),TechCorp,Boston,Join us as a IoT Developer and work on cutting-edge technology.,"Continuous Learning, Customer Focus, C, Arduino, Adaptability, Sensors, Social Media, Strategic Planning, Time Management",IoT Developer
7088,Technical Support Engineer (Senior),FutureSoft,Los Angeles,"Strategic thinker required for this dynamic, challenging position.","API, Troubleshooting, Customer Focus, Customer Support, Ticketing, Innovation, Networking, Interpersonal Skills, Customer Service, Zoom, Communication",Technical Support Engineer
5828,Product Manager (Junior),CodeFactory,New York,We need an experienced Product Manager for exciting projects.,"Stakeholder Management, Product Management, Analytics",Product Manager
1941,NLP Engineer (Senior),AppMasters,New York,Exciting opportunity for a NLP Engineer to make an impact.,"BERT, SpaCy, Writing, Conflict Resolution, Transformers, Deep Learning, Adaptability, NLP",NLP Engineer
8877,Growth Engineer (Lead),DataMind,Toronto,Seeking a passionate Growth Engineer to drive innovation.,"Marketing Automation, Data Analysis, A/B Testing, Experimentation, SQL, Python, Growth",Growth Engineer
2228,Prompt Engineer (Mid-level),DataMind,Singapore,Join us as a Prompt Engineer and work on cutting-edge technology.,"Cross-functional, Basic HTML, GPT, Self-Motivated, Langchain, Claude, NLP",Prompt Engineer
1430,AI/ML Engineer (Mid-level),TechCorp,Austin,We are hiring a talented AI/ML Engineer for our growing team.,"Multitasking, TensorFlow, Organization, Problem Solving, PyTorch, Analytical Skills",AI/ML Engineer
7850,Blockchain Developer (Junior),FutureSoft,Denver,Open position: Blockchain Developer with competitive compensation.,"Ethereum, Writing, Web3, Adaptability, Emotional Intelligence, Cryptography, Truffle, Critical Thinking, Customer Service, Smart Contracts",Blockchain Developer
6232,Agile Coach (Junior),FutureSoft,Singapore,Looking for a skilled Agile Coach to join our team.,"Coaching, Google Workspace, Collaboration, Scrum, Transformation, Data Entry, Agile, Zoom, Organizational Change",Agile Coach
9971,Desktop Support Engineer (Mid-level),FutureSoft,Berlin,Seeking a detail-oriented expert with a proven track record of success.,"Project Coordination, Organization, Decision Making, Documentation, Desktop Support, Work Ethic, Data Analysis, Remote Support, WordPress, Slack",Desktop Support Engineer
6212,Agile Coach (Senior),FutureSoft,Remote,Seeking a passionate Agile Coach to drive innovation.,"Coaching, Google Workspace, Transformation, Work Ethic, Presentation Skills, Attention to Detail, Zoom, Organizational Change, Slack",Agile Coach
8004,AR/VR Developer (Senior),CloudNine,Los Angeles,Seeking a passionate AR/VR Developer to drive innovation.,"VR, C#, 3D Modeling, AR, ARCore, 3D Development, ARKit",AR/VR Developer
9302,Solutions Engineer (Junior),SysTech,San Francisco,Seeking a passionate Solutions Engineer to drive innovation.,"Customer Success, Cloud, API, Demo",Solutions Engineer
2394,Generative AI Engineer (Mid-level),AppMasters,Los Angeles,We are hiring a talented Generative AI Engineer for our growing team.,"Public Speaking, Google Workspace, LLM, Critical Thinking, Team Work, Text Generation",Generative AI Engineer
6692,Business Intelligence Analyst (Lead),SmartSolutions,Seattle,Looking for a skilled Business Intelligence Analyst to join our team.,"Power BI, Tableau, Project Coordination, Public Speaking, ETL, Customer Focus, Reporting, Problem Solving, Excel, Data Warehousing, Team Work, Data Visualization, Communication",Business Intelligence Analyst
1244,Flutter Developer (Principal),FutureSoft,Bangalore,Looking for a motivated professional to join our fast-paced environment.,"Organization, Android, Flutter, Self-Motivated, Social Media, State Management, Basic HTML, Agile, WordPress",Flutter Developer
